? ?? ?????  ???????(2020=100) [2020=100],,,,,,,
??-?????,??,????(???),????? ????(???),????? ????(???),????(????),????? ????(????),????? ????(????)
??,2015.12 ?,88.918,94.888,77.453,,,
??,2016.01 ?,84.708,85.561,80.697,,,
??,2016.02 ?,76.117,80,81.346,,,
??,2016.03 ?,91.409,94.888,80.454,,,
??,2016.04 ?,87.543,92.377,80.292,,,
??,2016.05 ?,92.182,94.798,81.995,,,
??,2016.06 ?,90.034,94.529,80.454,,,
??,2016.07 ?,91.065,93.901,83.536,,,
??,2016.08 ?,89.003,91.659,86.131,,,
??,2016.09 ?,89.863,92.108,89.457,,,
??,2016.10 ?,98.883,99.821,94.972,,,
??,2016.11 ?,101.718,105.471,89.376,,,
??,2016.12 ?,102.577,108.969,84.915,,,
??,2017.01 ?,92.354,96.951,86.537,,,
??,2017.02 ?,91.409,96.323,82.887,,,
??,2017.03 ?,109.278,112.377,84.104,,,
??,2017.04 ?,103.694,105.919,85.158,,,
??,2017.05 ?,105.928,107.982,85.888,,,
??,2017.06 ?,106.787,110.493,81.752,,,
??,2017.07 ?,107.131,108.43,86.537,,,
??,2017.08 ?,104.296,103.587,89.943,,,
??,2017.09 ?,109.794,108.341,83.779,,,
??,2017.10 ?,106.701,104.664,89.213,,,
??,2017.11 ?,110.395,110.583,92.052,,,
??,2017.12 ?,105.842,107.623,83.942,,,
??,2018.01 ?,107.732,108.161,89.294,,,
??,2018.02 ?,93.127,93.901,87.835,,,
??,2018.03 ?,111.598,111.031,88.564,,,
??,2018.04 ?,106.529,107.085,88.97,,,
??,2018.05 ?,105.928,107.623,87.672,,,
??,2018.06 ?,107.732,107.354,87.267,,,
??,2018.07 ?,110.395,109.507,91.403,,,
??,2018.08 ?,110.911,106.726,93.268,,,
??,2018.09 ?,103.952,102.87,90.105,,,
??,2018.10 ?,111.168,110.493,92.457,,,
??,2018.11 ?,107.474,107.623,94.809,,,
??,2018.12 ?,108.247,107.803,93.35,,,
??,2019.01 ?,103.265,104.933,93.431,,,
??,2019.02 ?,85.997,88.969,91.646,,,
??,2019.03 ?,100.687,103.049,91.322,,,
??,2019.04 ?,101.632,102.78,92.539,,,
??,2019.05 ?,105.928,104.843,93.674,,,
??,2019.06 ?,102.663,102.152,93.593,,,
??,2019.07 ?,108.935,106.188,99.432,,,
??,2019.08 ?,99.57,99.552,97.242,,,
??,2019.09 ?,103.007,101.435,100,,,
??,2019.10 ?,104.296,106.906,95.864,,,
??,2019.11 ?,100.859,102.511,95.458,,,
??,2019.12 ?,108.505,109.507,94.404,,,
??,2020.01 ?,91.7,93.8,100.8,,,
??,2020.02 ?,85.6,88.4,101.6,,,
??,2020.03 ?,102.9,105.1,99.5,,,
??,2020.04 ?,91.1,91.5,101.3,,,
??,2020.05 ?,86.7,86,104.1,,,
??,2020.06 ?,95.3,96.8,101.9,,,
??,2020.07 ?,97.8,99.2,102.9,,,
??,2020.08 ?,95.9,95.6,102.3,,,
??,2020.09 ?,109.7,109,98.7,,,
??,2020.10 ?,109.8,107.4,97.6,,,
??,2020.11 ?,116.5,114.3,95,,,
??,2020.12 ?,116.8,112.9,94.4,,,
??,2021.01 ?,113.4,110.4,98.6,,,
??,2021.02 ?,102.9,102,97.5,,,
??,2021.03 ?,115.1,116.4,96,,,
??,2021.04 ?,114.5,114.9,93.4,,,
??,2021.05 ?,109,106.4,98.7,,,
??,2021.06 ?,115,112.2,97.9,,,
??,2021.07 ?,115,109.5,102.4,,,
??,2021.08 ?,110.2,104.3,107.2,,,
??,2021.09 ?,113.5,109.7,103.2,,,
??,2021.10 ?,111.1,108,100.9,,,
??,2021.11 ?,117.2,112.1,108.8,,,
??,2021.12 ?,120.4,115.4,111.5,,,
??,2022.01 ?,113.8,112.1,110.4,,,
??,2022.02 ?,105.6,99.6,109.3,,,
??,2022.03 ?,120.4,116.5,108.6,,,
??,2022.04 ?,114.9,110.4,113.9,,,
??,2022.05 ?,112.3,107.4,115.1,,,
??,2022.06 ?,113.7,106.3,130.8,,,
??,2022.07 ?,115.1,108.4,146.8,,,
??,2022.08 ?,107.3,106,151.7,,,
??,2022.09 ?,111.3,109,142.9,,,
??,2022.10 ?,115.7,111.5,140.2,,,
??,2022.11 ?,117.8,110.5,149,,,
??,2022.12 ?,114.9,108.9,145.4,,,
??,2023.01 ?,103.3,102.4,169.5,,,
??,2023.02 ?,105.4,105,176.7,,,
??,2023.03 ?,117.5,114.9,179.9,,,
??,2023.04 ?,109,106.6,177.1,,,
??,2023.05 ?,111.3,108.5,167.7,,,
??,2023.06 ?,112,113,197.2,,,
??,2023.07 ?,105.1,102,183.5,,,
??,2023.08 ?,104.8,100.7,189.2,,,
??,2023.09 ?,107.5,105.1,185.5,,,
??,2023.10 ?,112.5,107.2,186.8,,,
??,2023.11 ?,113.2,112.5,182,,,
??,2023.12 ?,111,111.1,176.4,,,
??,2024.01 ?,101.7,103.8,191.3,,,
??,2024.02 ?,99.7,99.7,191.2,,,
??,2024.03 ?,110.4,112.4,192.4,,,
??,2024.04 ?,110.7,108.6,180.9,,,
??,2024.05 ?,115.4,112.7,186.7,,,
??,2024.06 ?,115.7,111.7,192.3,,,
??,2024.07 ?,110.5,104.8,202.3,,,
??,2024.08 ?,109.8,106.8,196.1,,,
??,2024.09 ?,107.6,105.3,177.5,,,
??,2024.10 ?,109.5,108.9,201.4,,,
??,2024.11 ?,109,105.3,210.8,,,
??,2024.12 ?,113.1,111.3,183.1,,,
??,2025.01 ?,99,95.5,185.6,,,
??,2025.02 ?,101.5,102.1,186.3,,,
??,2025.03 ?,114.4,111.6,194.9,,,
??,2025.04 ?,109.3,109.4,189.4,,,
??,2002.01 ?,64.849,60.225,21.135,,,
??,2002.02 ?,57.292,57.191,20.361,,,
??,2002.03 ?,68.478,69.265,19.498,,,
??,2002.04 ?,73.072,71.315,19.075,,,
??,2002.05 ?,74.261,73.053,19.373,,,
??,2002.06 ?,65.935,64.383,18.757,,,
??,2002.07 ?,70.937,66.843,19.426,,,
??,2002.08 ?,68.514,67.417,18.999,,,
??,2002.09 ?,66.292,65.45,17.593,,,
??,2002.10 ?,72.679,70.595,17.567,,,
??,2002.11 ?,69.019,66.075,18.46,,,
??,2002.12 ?,69.655,65.095,20.869,,,
??,2003.01 ?,68.432,65.469,21.837,,,
??,2003.02 ?,62.835,63.504,21.165,,,
??,2003.03 ?,72.418,72.216,21.368,,,
??,2003.04 ?,72.533,72.815,21.681,,,
??,2003.05 ?,77.02,75.307,23.849,,,
??,2003.06 ?,75.585,73.468,25.962,,,
??,2003.07 ?,71.949,71.984,27.208,,,
??,2003.08 ?,77.181,75.736,29.162,,,
??,2003.09 ?,78.372,80.362,29.32,,,
??,2003.10 ?,89.362,90.79,32.279,,,
??,2003.11 ?,82.815,82.813,35.697,,,
??,2003.12 ?,87.32,88.856,36.62,,,
??,2004.01 ?,75.179,77.08,36.385,,,
??,2004.02 ?,78.823,81.606,37.386,,,
??,2004.03 ?,87.282,91.746,35.059,,,
??,2004.04 ?,89.482,95.217,34.806,,,
??,2004.05 ?,87.233,88.317,34.734,,,
??,2004.06 ?,89.23,91.231,32.618,,,
??,2004.07 ?,81.852,84.442,32.269,,,
??,2004.08 ?,82.356,81.196,35.65,,,
??,2004.09 ?,81.489,86.716,33.979,,,
??,2004.10 ?,89.065,92.999,35.106,,,
??,2004.11 ?,90.587,93.809,37.449,,,
??,2004.12 ?,89.813,88.738,40.775,,,
??,2005.01 ?,85.46,86.166,46.585,,,
??,2005.02 ?,72.636,78.118,44.025,,,
??,2005.03 ?,91.737,94.971,45.934,,,
??,2005.04 ?,90.302,95.635,45.5,,,
??,2005.05 ?,94.069,100.369,44.502,,,
??,2005.06 ?,91.467,96.392,44.155,,,
??,2005.07 ?,89.406,92.037,45.716,,,
??,2005.08 ?,85.281,90.616,42.117,,,
??,2005.09 ?,85.998,93.173,40.989,,,
??,2005.10 ?,92.185,99.139,40.685,,,
??,2005.11 ?,98.821,105.009,40.295,,,
??,2005.12 ?,98.732,104.724,40.034,,,
??,2006.01 ?,92.185,96.961,40.295,,,
??,2006.02 ?,88.419,91.942,42.854,,,
??,2006.03 ?,101.243,108.89,40.685,,,
??,2006.04 ?,96.31,102.546,42.117,,,
??,2006.05 ?,100.346,105.766,43.375,,,
??,2006.06 ?,98.553,105.387,45.673,,,
??,2006.07 ?,86.535,92.7,46.194,,,
??,2006.08 ?,93.172,99.8,44.763,,,
??,2006.09 ?,104.202,113.153,46.801,,,
??,2006.10 ?,92.275,102.641,45.716,,,
??,2006.11 ?,100.435,108.796,46.194,,,
??,2006.12 ?,97.297,104.819,47.235,,,
??,2007.01 ?,102.408,110.027,50.531,,,
??,2007.02 ?,90.572,100.369,49.274,,,
??,2007.03 ?,106.176,118.169,50.575,,,
??,2007.04 ?,107.789,119.685,50.748,,,
??,2007.05 ?,112.81,124.42,52.787,,,
??,2007.06 ?,106.355,120.537,52.614,,,
??,2007.07 ?,102.229,113.057,51.833,,,
??,2007.08 ?,95.862,106.334,51.355,,,
??,2007.09 ?,101.96,111.353,50.792,,,
??,2007.10 ?,115.77,129.154,53.438,,,
??,2007.11 ?,112.362,123.568,54.088,,,
??,2007.12 ?,105.009,117.981,49.317,,,
??,2008.01 ?,113.976,120.253,54.392,,,
??,2008.02 ?,98.372,106.334,57.819,,,
??,2008.03 ?,114.515,126.503,57.688,,,
??,2008.04 ?,116.667,126.786,59.12,,,
??,2008.05 ?,114.066,125.082,59.813,,,
??,2008.06 ?,109.852,119.401,61.332,,,
??,2008.07 ?,107.25,118.36,56.994,,,
??,2008.08 ?,98.553,104.914,57.992,,,
??,2008.09 ?,105.279,111.731,59.38,,,
??,2008.10 ?,108.507,113.436,63.543,,,
??,2008.11 ?,88.33,92.415,64.455,,,
??,2008.12 ?,83.128,85.219,65.279,,,
??,2009.01 ?,74.879,78.118,65.279,,,
??,2009.02 ?,80.079,86.355,62.329,,,
??,2009.03 ?,92.813,101.221,59.813,,,
??,2009.04 ?,99.09,107.47,56.3,,,
??,2009.05 ?,99.001,105.861,57.082,,,
??,2009.06 ?,103.753,108.417,58.425,,,
??,2009.07 ?,105.368,111.731,59.77,,,
??,2009.08 ?,99.539,107.848,56.95,,,
??,2009.09 ?,112.183,122.716,56.387,,,
??,2009.10 ?,109.313,116.655,56.084,,,
??,2009.11 ?,111.556,118.169,59.38,,,
??,2009.12 ?,111.466,117.791,60.421,,,
??,2010.01 ?,113.336,116.068,57.09,,,
??,2010.02 ?,108.047,114.79,55.064,,,
??,2010.03 ?,122.59,127.445,62.274,,,
??,2010.04 ?,122.59,130.896,62.096,,,
??,2010.05 ?,123.792,135.37,60.487,,,
??,2010.06 ?,124.393,137.416,56.136,,,
??,2010.07 ?,125.594,128.851,61.5,,,
??,2010.08 ?,107.567,117.346,57.686,,,
??,2010.09 ?,114.418,122.716,57.09,,,
??,2010.10 ?,126.316,133.197,59.354,,,
??,2010.11 ?,123.191,130.129,62.633,,,
??,2010.12 ?,130.643,139.845,63.705,,,
??,2011.01 ?,127.878,137.416,64.181,,,
??,2011.02 ?,109.249,121.693,64.003,,,
??,2011.03 ?,134.849,149.048,59.652,,,
??,2011.04 ?,129.32,140.355,61.321,,,
??,2011.05 ?,128.72,140.867,62.037,,,
??,2011.06 ?,136.652,145.212,67.28,,,
??,2011.07 ?,127.158,136.649,60.963,,,
??,2011.08 ?,124.393,132.174,64.479,,,
??,2011.09 ?,125.474,134.987,67.817,,,
??,2011.10 ?,138.575,142.528,69.306,,,
??,2011.11 ?,135.571,141.89,75.147,,,
??,2011.12 ?,134.969,142.145,74.551,,,
??,2012.01 ?,119.826,133.837,68.532,,,
??,2012.02 ?,125.234,136.904,67.28,,,
??,2012.03 ?,135.33,147.386,63.168,,,
??,2012.04 ?,127.158,137.671,65.553,,,
??,2012.05 ?,132.445,140.74,70.796,,,
??,2012.06 ?,131.964,143.934,67.162,,,
??,2012.07 ?,122.711,134.092,64.301,,,
??,2012.08 ?,108.167,118.497,64.242,,,
??,2012.09 ?,120.667,127.828,64.54,,,
??,2012.10 ?,122.95,130.384,65.91,,,
??,2012.11 ?,126.676,133.325,70.856,,,
??,2012.12 ?,121.388,130.001,68.115,,,
??,2013.01 ?,128.599,133.197,75.027,,,
??,2013.02 ?,110.211,120.925,74.611,,,
??,2013.03 ?,125.234,136.776,70.618,,,
??,2013.04 ?,125.234,133.965,73.478,,,
??,2013.05 ?,125.355,132.43,72.822,,,
??,2013.06 ?,120.788,131.664,68.889,,,
??,2013.07 ?,118.865,127.573,67.877,,,
??,2013.08 ?,118.144,127.062,69.486,,,
??,2013.09 ?,112.014,121.948,68.949,,,
??,2013.10 ?,131.964,138.694,71.452,,,
??,2013.11 ?,129.561,135.753,67.995,,,
??,2013.12 ?,129.081,136.138,67.221,,,
??,2014.01 ?,121.509,125.016,70.26,,,
??,2014.02 ?,117.662,125.655,71.691,,,
??,2014.03 ?,127.037,134.858,71.691,,,
??,2014.04 ?,127.158,135.115,69.665,,,
??,2014.05 ?,122.83,130.384,71.333,,,
??,2014.06 ?,119.225,126.678,71.929,,,
??,2014.07 ?,135.81,134.987,78.425,,,
??,2014.08 ?,108.288,119.775,71.452,,,
??,2014.09 ?,110.09,120.925,69.367,,,
??,2014.10 ?,126.797,131.664,72.107,,,
??,2014.11 ?,121.388,124.121,73.538,,,
??,2014.12 ?,130.763,133.837,76.22,,,
??,2015.01 ?,118.98,126.169,77.973,,,
??,2015.02 ?,104.27,113.527,73.704,,,
??,2015.03 ?,127.639,135.019,76.448,,,
??,2015.04 ?,125.979,134.26,75.457,,,
??,2015.05 ?,120.641,130.341,74.771,,,
??,2015.06 ?,127.165,132.743,79.116,,,
??,2015.07 ?,121.115,132.87,78.887,,,
??,2015.08 ?,109.846,114.918,90.854,,,
??,2015.09 ?,112.456,124.399,78.582,,,
??,2015.10 ?,119.454,123.388,74.924,,,
??,2015.11 ?,116.014,123.515,69.893,,,
??,2015.12 ?,120.047,126.169,64.024,,,
??,2016.01 ?,115.658,116.814,80.716,,,
??,2016.02 ?,103.796,110.746,85.518,,,
??,2016.03 ?,122.301,133.249,83.765,,,
??,2016.04 ?,111.981,121.745,70.655,,,
??,2016.05 ?,117.912,123.388,68.902,,,
??,2016.06 ?,118.149,126.549,70.351,,,
??,2016.07 ?,115.421,115.424,69.36,,,
??,2016.08 ?,102.372,109.482,65.091,,,
??,2016.09 ?,103.203,112.642,59.527,,,
??,2016.10 ?,116.607,117.32,62.043,,,
??,2016.11 ?,124.792,124.399,59.604,,,
??,2016.12 ?,127.284,124.273,64.558,,,
??,2017.01 ?,112.218,113.654,66.921,,,
??,2017.02 ?,113.286,112.769,64.787,,,
??,2017.03 ?,124.792,125.032,63.262,,,
??,2017.04 ?,118.98,119.216,63.796,,,
??,2017.05 ?,120.641,119.09,64.558,,,
??,2017.06 ?,123.132,122.503,67.912,,,
??,2017.07 ?,119.573,116.814,68.674,,,
??,2017.08 ?,113.049,115.929,64.863,,,
??,2017.09 ?,122.776,126.043,62.195,,,
??,2017.10 ?,105.457,107.838,59.375,,,
??,2017.11 ?,121.827,122.63,56.784,,,
??,2017.12 ?,113.998,114.033,58.46,,,
??,2018.01 ?,117.438,115.929,65.777,,,
??,2018.02 ?,100.712,103.413,67.073,,,
??,2018.03 ?,118.861,119.09,69.436,,,
??,2018.04 ?,115.658,114.791,70.732,,,
??,2018.05 ?,120.522,121.239,73.018,,,
??,2018.06 ?,118.743,114.918,73.857,,,
??,2018.07 ?,113.523,111.504,73.247,,,
??,2018.08 ?,108.185,105.942,69.665,,,
??,2018.09 ?,104.982,104.172,74.771,,,
??,2018.10 ?,120.403,116.941,75.457,,,
??,2018.11 ?,113.76,114.286,67.683,,,
??,2018.12 ?,109.371,108.723,68.521,,,
??,2019.01 ?,109.134,109.735,73.628,,,
??,2019.02 ?,90.391,92.415,75.534,,,
??,2019.03 ?,111.981,110.114,78.963,,,
??,2019.04 ?,112.574,109.861,82.927,,,
??,2019.05 ?,113.286,111.504,86.28,,,
??,2019.06 ?,106.287,105.563,87.652,,,
??,2019.07 ?,109.49,109.735,90.015,,,
??,2019.08 ?,97.509,101.896,78.277,,,
??,2019.09 ?,101.068,99.874,74.39,,,
??,2019.10 ?,111.981,110.493,74.848,,,
??,2019.11 ?,108.066,107.585,69.893,,,
??,2019.12 ?,103.796,104.046,69.131,,,
??,2020.01 ?,102,98.9,96.1,,,
??,2020.02 ?,96.1,94.5,98.6,,,
??,2020.03 ?,107.9,109.3,99.5,,,
??,2020.04 ?,99.8,98.2,104,,,
??,2020.05 ?,93.1,89.4,106.1,,,
??,2020.06 ?,95.6,95,103.9,,,
??,2020.07 ?,99,98.4,103.4,,,
??,2020.08 ?,88.9,92.3,99.3,,,
??,2020.09 ?,105.9,108.3,98.2,,,
??,2020.10 ?,102.4,104.6,99.4,,,
??,2020.11 ?,103.6,104.9,96.5,,,
??,2020.12 ?,105.5,106.1,95,,,
??,2021.01 ?,101.2,103.4,96.5,,,
??,2021.02 ?,95.7,98.3,95.2,,,
??,2021.03 ?,114.4,118.9,95.4,,,
??,2021.04 ?,110.7,113.2,96.3,,,
??,2021.05 ?,107.9,112,93.6,,,
??,2021.06 ?,112.6,114.1,92.1,,,
??,2021.07 ?,107.2,108.8,93.7,,,
??,2021.08 ?,99.1,98.3,97.4,,,
??,2021.09 ?,100.9,102.3,95.8,,,
??,2021.10 ?,111.9,112.9,97.5,,,
??,2021.11 ?,113.9,115.9,95.7,,,
??,2021.12 ?,118.9,115.1,103.4,,,
??,2022.01 ?,106.4,113.9,103.6,,,
??,2022.02 ?,99.9,101.8,105,,,
??,2022.03 ?,115.9,120.2,105.3,,,
??,2022.04 ?,110,115.9,106,,,
??,2022.05 ?,115.6,115.6,109.8,,,
??,2022.06 ?,113.5,113.2,115.6,,,
??,2022.07 ?,114,112.6,120.2,,,
??,2022.08 ?,108.7,111,124.2,,,
??,2022.09 ?,108,109.5,121.3,,,
??,2022.10 ?,116.2,112.6,130.6,,,
??,2022.11 ?,115.8,114.7,133.6,,,
??,2022.12 ?,111.1,109.3,138.9,,,
??,2023.01 ?,94.8,99,132.2,,,
??,2023.02 ?,99.5,102.4,131.6,,,
??,2023.03 ?,114.5,119.8,133.1,,,
??,2023.04 ?,107.7,108.6,138.8,,,
??,2023.05 ?,111.8,113.7,138,,,
??,2023.06 ?,109.5,113.1,135.7,,,
??,2023.07 ?,103.6,102.6,141.9,,,
??,2023.08 ?,101,103.1,139.5,,,
??,2023.09 ?,99.9,102,139.3,,,
??,2023.10 ?,102.2,103.1,138,,,
??,2023.11 ?,104.4,105.7,134.7,,,
??,2023.12 ?,98.2,98.3,133.1,,,
??,2024.01 ?,104.1,101.5,141.7,,,
??,2024.02 ?,91.8,94.8,139,,,
??,2024.03 ?,101.7,105.4,135,,,
??,2024.04 ?,108.4,108,137,,,
??,2024.05 ?,109,109.6,133.8,,,
??,2024.06 ?,104.8,105.2,135.2,,,
??,2024.07 ?,105.6,105.2,135.9,,,
??,2024.08 ?,99.4,100,136.6,,,
??,2024.09 ?,92.2,94,136.9,,,
??,2024.10 ?,103.9,104.3,138.8,,,
??,2024.11 ?,101.2,101.5,139.3,,,
??,2024.12 ?,102,102.4,143.4,,,
??,2025.01 ?,91.5,91.2,145.1,,,
??,2025.02 ?,98.2,100.8,143.3,,,
??,2025.03 ?,108.6,109.7,152.4,,,
??,2025.04 ?,110.7,111,155.5,,,
??,2002.01 ?,63.563,66.032,43.262,,,
??,2002.02 ?,56.542,58.328,40.601,,,
??,2002.03 ?,64.665,65.901,40.185,,,
??,2002.04 ?,60.077,61.77,39.818,,,
??,2002.05 ?,59.374,59.542,41.54,,,
??,2002.06 ?,60.486,60.883,42.169,,,
??,2002.07 ?,64.271,61.56,46.597,,,
??,2002.08 ?,62.285,63.912,45.906,,,
??,2002.09 ?,61.297,65.385,42.949,,,
??,2002.10 ?,65.592,66.439,43.16,,,
??,2002.11 ?,64.006,67.272,41.3,,,
??,2002.12 ?,67.323,69.183,41.092,,,
??,2003.01 ?,63.919,66.672,41.217,,,
??,2003.02 ?,59.305,61.857,38.931,,,
??,2003.03 ?,65.889,64.342,41.284,,,
??,2003.04 ?,63.587,62.842,40.871,,,
??,2003.05 ?,65.6,65.812,41.934,,,
??,2003.06 ?,63.568,65.124,41.63,,,
??,2003.07 ?,67.284,66.862,43.614,,,
??,2003.08 ?,65.637,65.049,44.561,,,
??,2003.09 ?,61.782,61.876,46.791,,,
??,2003.10 ?,68.831,71.585,43.093,,,
??,2003.11 ?,68.593,69.24,42.435,,,
??,2003.12 ?,72.814,73.039,43.928,,,
??,2004.01 ?,72.097,71.557,44.106,,,
??,2004.02 ?,69.197,70.2,43.682,,,
??,2004.03 ?,72.596,72.949,43.1,,,
??,2004.04 ?,69.162,69.992,44.257,,,
??,2004.05 ?,67.484,68.373,45.736,,,
??,2004.06 ?,68.488,70.526,47.047,,,
??,2004.07 ?,66.302,67.674,43.522,,,
??,2004.08 ?,69.572,68.666,45.3,,,
??,2004.09 ?,69.52,67.782,46.277,,,
??,2004.10 ?,70.872,72.126,45.472,,,
??,2004.11 ?,70.401,68.396,50.968,,,
??,2004.12 ?,74.827,73.958,50.912,,,
??,2005.01 ?,71.951,73.579,47.495,,,
??,2005.02 ?,62.368,64.522,46.777,,,
??,2005.03 ?,71.74,71.824,46.211,,,
??,2005.04 ?,67.512,65.927,47.495,,,
??,2005.05 ?,71.951,68.524,51.551,,,
??,2005.06 ?,70.682,72.668,48.317,,,
??,2005.07 ?,73.572,70.21,54.94,,,
??,2005.08 ?,74.701,73.651,52.99,,,
??,2005.09 ?,69.273,68.735,53.76,,,
??,2005.10 ?,69.979,69.086,55.506,,,
??,2005.11 ?,70.894,71.052,56.122,,,
??,2005.12 ?,71.036,72.668,54.94,,,
??,2006.01 ?,71.177,70.841,56.532,,,
??,2006.02 ?,68.57,66.278,58.227,,,
??,2006.03 ?,73.36,74.984,55.557,,,
??,2006.04 ?,68.146,70.35,50.627,,,
??,2006.05 ?,73.643,73.018,52.167,,,
??,2006.06 ?,74.347,73.088,51.038,,,
??,2006.07 ?,75.545,72.035,59.407,,,
??,2006.08 ?,76.391,77.161,55.402,,,
??,2006.09 ?,75.052,75.476,55.146,,,
??,2006.10 ?,73.925,71.684,58.33,,,
??,2006.11 ?,72.304,73.72,56.224,,,
??,2006.12 ?,76.039,76.529,53.092,,,
??,2007.01 ?,78.082,76.037,59.099,,,
??,2007.02 ?,68.851,71.262,56.224,,,
??,2007.03 ?,78.082,77.792,56.635,,,
??,2007.04 ?,72.868,73.299,54.119,,,
??,2007.05 ?,78.717,76.809,54.53,,,
??,2007.06 ?,76.251,75.123,55.916,,,
??,2007.07 ?,80.69,79.056,57.764,,,
??,2007.08 ?,79.915,78.986,59.664,,,
??,2007.09 ?,76.18,76.248,59.87,,,
??,2007.10 ?,75.898,79.758,56.019,,,
??,2007.11 ?,76.814,78.916,53.914,,,
??,2007.12 ?,82.874,80.46,58.586,,,
??,2008.01 ?,83.086,81.302,61.821,,,
??,2008.02 ?,74.911,76.318,58.791,,,
??,2008.03 ?,84.919,85.726,56.943,,,
??,2008.04 ?,81.606,80.952,58.689,,,
??,2008.05 ?,81.536,83.338,54.735,,,
??,2008.06 ?,79.704,81.092,56.532,,,
??,2008.07 ?,86.398,85.937,58.791,,,
??,2008.08 ?,84.919,81.935,62.745,,,
??,2008.09 ?,85.341,83.338,64.336,,,
??,2008.10 ?,83.509,81.443,67.264,,,
??,2008.11 ?,75.686,75.756,67.418,,,
??,2008.12 ?,73.713,77.722,63.567,,,
??,2009.01 ?,67.934,72.105,62.078,,,
??,2009.02 ?,66.243,69.297,57.867,,,
??,2009.03 ?,79.844,81.022,56.635,,,
??,2009.04 ?,79.915,81.514,53.452,,,
??,2009.05 ?,76.955,77.371,50.165,,,
??,2009.06 ?,78.011,80.109,50.114,,,
??,2009.07 ?,81.958,82.216,49.19,,,
??,2009.08 ?,84.637,84.602,49.703,,,
??,2009.09 ?,90.979,88.956,50.422,,,
??,2009.10 ?,89.851,88.675,49.498,,,
??,2009.11 ?,89.287,87.06,51.295,,,
??,2009.12 ?,88.23,87.973,50.422,,,
??,2010.01 ?,91.579,87.132,53.991,,,
??,2010.02 ?,80.549,76.218,59.746,,,
??,2010.03 ?,87.691,87.917,57.904,,,
??,2010.04 ?,89.951,87.393,56.695,,,
??,2010.05 ?,88.053,85.385,59.286,,,
??,2010.06 ?,89.409,86.52,57.962,,,
??,2010.07 ?,92.121,88.703,57.904,,,
??,2010.08 ?,90.403,88.266,59.632,,,
??,2010.09 ?,89.499,87.567,56.869,,,
??,2010.10 ?,95.105,91.583,56.292,,,
??,2010.11 ?,93.387,90.274,54.566,,,
??,2010.12 ?,97.093,90.623,59.862,,,
??,2011.01 ?,97.184,96.56,60.84,,,
??,2011.02 ?,88.956,87.044,63.718,,,
??,2011.03 ?,102.246,99.965,62.739,,,
??,2011.04 ?,96.641,96.997,63.833,,,
??,2011.05 ?,97.003,96.822,67.747,,,
??,2011.06 ?,95.195,93.591,73.733,,,
??,2011.07 ?,95.466,98.568,68.208,,,
??,2011.08 ?,99.263,97.869,66.769,,,
??,2011.09 ?,97.907,95.949,68.611,,,
??,2011.10 ?,104.144,100.926,70.682,,,
??,2011.11 ?,102.426,99.354,70.74,,,
??,2011.12 ?,107.67,103.37,69.071,,,
??,2012.01 ?,113.094,103.719,73.1,,,
??,2012.02 ?,101.071,96.036,72.985,,,
??,2012.03 ?,104.054,98.918,71.316,,,
??,2012.04 ?,99.534,93.417,74.654,,,
??,2012.05 ?,107.399,101.536,78.799,,,
??,2012.06 ?,103.692,99.267,74.481,,,
??,2012.07 ?,103.692,101.362,76.957,,,
??,2012.08 ?,100.8,95.338,91.404,,,
??,2012.09 ?,102.789,104.068,76.151,,,
??,2012.10 ?,103.241,100.052,74.942,,,
??,2012.11 ?,102.97,99.615,74.654,,,
??,2012.12 ?,104.958,99.354,78.799,,,
??,2013.01 ?,108.846,103.108,81.676,,,
??,2013.02 ?,89.771,88.615,81.792,,,
??,2013.03 ?,97.636,95.949,79.259,,,
??,2013.04 ?,93.296,93.156,75.518,,,
??,2013.05 ?,100.438,102.41,74.367,,,
??,2013.06 ?,97.907,98.306,71.891,,,
??,2013.07 ?,100.347,99.005,74.597,,,
??,2013.08 ?,94.924,97.607,73.848,,,
??,2013.09 ?,92.03,91.933,73.964,,,
??,2013.10 ?,96.913,97.084,75.632,,,
??,2013.11 ?,94.834,95.861,73.848,,,
??,2013.12 ?,98.992,96.298,79.374,,,
??,2014.01 ?,102.518,97.782,81.562,,,
??,2014.02 ?,88.234,88.615,78.741,,,
??,2014.03 ?,94.2,94.902,83.23,,,
??,2014.04 ?,91.759,93.33,81.562,,,
??,2014.05 ?,91.759,94.378,70.28,,,
??,2014.06 ?,89.319,90.798,72.007,,,
??,2014.07 ?,92.573,93.766,77.993,,,
??,2014.08 ?,90.493,92.457,78.856,,,
??,2014.09 ?,90.222,91.758,80.583,,,
??,2014.10 ?,91.669,93.853,80.64,,,
??,2014.11 ?,91.398,93.504,79.834,,,
??,2014.12 ?,98.539,94.902,89.619,,,
??,2015.01 ?,101.015,98.594,86.799,,,
??,2015.02 ?,91.777,90.462,88.352,,,
??,2015.03 ?,102.335,102.008,86.109,,,
??,2015.04 ?,96.244,94.177,83.089,,,
??,2015.05 ?,101.421,98.996,83.003,,,
??,2015.06 ?,101.523,98.795,82.312,,,
??,2015.07 ?,103.655,100.602,89.474,,,
??,2015.08 ?,102.538,101.807,92.407,,,
??,2015.09 ?,100.203,100.301,89.905,,,
??,2015.10 ?,106.091,107.53,85.505,,,
??,2015.11 ?,103.553,102.209,86.799,,,
